solarSystemName,security
DABV-N,-0.3642255849
ZH-KEV,-0.1862785186
LC-1ED,-0.1404235587
RPS-0K,-0.2096909957
VNPF-7,-0.1057426342
CJF-1P,-0.1003501170
U6-FCE,-0.2314232510
L6B-0N,-0.2310154013
Z-XMUC,-0.1320226135
6QBH-S,-0.2498298105
RRWI-5,-0.0381692876
Y-4U62,-0.0578338149
EAWE-2,-0.0639629153
I-3FET,-0.0309016596
QCKK-T,-0.0555978062
RP-H66,-0.0703414554
JU-UYK,-0.0559201253
O-FTHE,-0.0421073403
W-Q233,-0.0269923867
4XW2-D,-0.0273649776
J5NU-K,-0.0296361726
EOT-XL,-0.0207983837
RVRE-Z,-0.0210199894
B-2UL0,-0.0154210408
L-A9FS,-0.0127296346
OOO-FS,-0.0124818826
373Z-7,-0.0076309092
JVJ2-N,-0.1698236728
2B-3M4,-0.1436207346
A-XASO,-0.1506815253
5J-UEX,-0.1479375908
1H4V-O,-0.1000367411
LGL-SD,-0.1659901361
A-DZA8,-0.1903414839
O-CT8N,-0.0708455362
Z-6YQC,-0.2086361211
F7-ICZ,-0.2645782660
XFBE-T,-0.1859255189
T-NNJZ,-0.3027842715
DK6W-I,-0.1153763751
0T-LIB,-0.2062247832
NRT4-U,-0.3269849356
KQK1-2,-0.1606570035
O-BY0Y,-0.1395801117
2D-0SO,-0.1546284158
UR-E6D,-0.1890465054
X47L-Q,-0.2502559643
D7T-C0,-0.1986771855
KI-TL0,-0.1794516463
EL8-4Q,-0.1598268371
JC-YX8,-0.1342250281
5-9WNU,-0.1889000207
XI-VUF,-0.1854479318
N-H32Y,-0.1474272578
12YA-2,-0.1751025379
BDV3-T,-0.1575818698
J-CIJV,-0.2439420514
X-7OMU,-0.1414352361
CXN1-Z,-0.1240118152
KLY-C0,-0.0979062921
CL6-ZG,-0.1224005470
G95-VZ,-0.2415533262
ROIR-Y,-0.2396970558
EC-P8R,-0.4465753931
EWOK-K,-0.3135391021
O-N8XZ,-0.1864565163
G-M4I8,-0.2983889225
MI6O-6,-0.1323992481
L-TS8S,-0.2073588947
93PI-4,-0.1746633355
ION-FG,-0.1339970578
C-H9X7,-0.1108598335
A8I-C5,-0.1154863397
DK-FXK,-0.0752164884
M-76XI,-0.0763311119
ZJET-E,-0.0986371207
U-INPD,-0.1041644938
WW-KGD,-0.1791593531
XQ-PXU,-0.1498379756
M-YCD4,-0.1816221389
Q-5211,-0.1445582341
R-2R0G,-0.2125245373
CR-AQH,-0.2753584379
8S-0E1,-0.2268132493
5ZXX-K,-0.2294540369
JE-D5U,-0.2172073173
2-6TGQ,-0.2113453192
OE-9UF,-0.2094786287
PFU-LH,-0.2574846660
R6XN-9,-0.1813897324
3V8-LJ,-0.1732643291
B8EN-S,-0.1614605735
R-LW2I,-0.1534265396
DP-1YE,-0.1726162495
4-ABS8,-0.1943270844
7RM-N0,-0.0626399496
S-MDYI,-0.0522884467
ZKYV-W,-0.0556209192
F-NMX6,-0.0590620466
GA-P6C,-0.0816712051
FWA-4V,-0.0225512570
RZC-16,-0.0304713813
RD-G2R,-0.1325309750
UC3H-Y,-0.0978734936
6GWE-A,-0.0774097060
J-OK0C,-0.0550095814
KDV-DE,-0.0872958652
MT9Q-S,-0.0861278128
B-9C24,-0.0672331045
P-2TTL,-0.0990307024
7X-VKB,-0.0652004839
E-Z2ZX,-0.1163325022
RORZ-H,-0.1270913871
O-A6YN,-0.1238919882
MQ-NPY,-0.0291277185
D2-HOS,-0.0299489154
Y2-6EA,-0.0253570341
TFA0-U,-0.0292752615
RQH-MY,-0.0285058038
HPS5-C,-0.0353669928
DT-TCD,-0.0215288833
KU5R-W,-0.1716833126
H1-J33,-0.2015278565
Y-C3EQ,-0.1417664685
OGV-AS,-0.1421614082
7D-0SQ,-0.1221818969
UI-8ZE,-0.2065980035
Bei,0.5648692286
Uttindar,0.5044302467
Hagilur,0.3620236673
Anher,0.4645283561
Ragnarg,0.3893386990
Hek,0.5496682671
Hror,0.5115187235
Amo,0.4744107013
Resbroko,0.4378762733
Hadozeko,0.3960712206
Ardar,0.3660109245
Auner,0.4075419535
Evati,0.2473920841
Ofstold,0.2739641189
Todifrauan,0.1158549990
Helgatild,0.1518975925
Arnstur,0.1181686469
Lasleinur,0.2378483848
Arnher,0.1920996061
Brin,0.1548257786
Nakugard,0.5209124993
Traun,0.6295208484
Uriok,0.5032398230
Barkrik,0.5623797650
Inder,0.5103382563
Tvink,0.4768667581
Lanngisi,0.4612063072
Hjoramold,0.5092121224
Dudreda,0.2921492434
Hakisalki,0.2117851606
Arwa,0.1273099417
Krirald,0.16474
Arifsdald,0.0927691123
Ansen,0.1363798720
Floseswin,0.4029520687
Uisper,0.3926813355
Aset,0.3552439763
Eytjangard,0.3615975237
Turnur,0.3874342199
Isbrabata,0.3551945591
Vimeini,0.3532851440
Avenod,0.3859046221
Frerstorn,0.3060941987
Ontorn,0.3218129987
Sirekur,0.3113421029
Gebuladi,0.2633317541
Ebolfer,0.2529114483
Eszur,0.2127962934
Hofjaldgund,0.2658251901
Klogori,0.2985580070
Orfrold,0.2286736585
Egmar,0.2528716715
Taff,0.1542556741
Ualkin,0.1501200167
Gukarla,0.1245628802
NS2L-4,-0.5764338419
QI-S9W,-0.3419104256
B-S347,-0.5810304410
PPFB-U,-0.0741661862
AF0-V5,-0.3987498016
B-A587,-0.2334492711
Y19P-1,-0.1712178593
B9E-H6,-0.3654290389
SPBS-6,-0.1817801963
JDAS-0,-0.2931156869
A4B-V5,-0.1531849058
LN-56V,-0.2182392959
Y2-QUV,-0.2784984804
O7-7UX,-0.2574729691
Z8-81T,-0.1856209745
XD-JW7,-0.2367840865
DY-P7Q,-0.2272507845
H-RXNZ,-0.2041392728
ZBP-TP,-0.0953465556
XVV-21,-0.3209789868
GXK-7F,-0.3292070461
EA-HSA,-0.5161587590
78TS-Q,-0.1828080952
WYF8-8,-0.6040619943
CJNF-J,-0.2192111971
FYI-49,-0.6956156254
RF6T-8,-0.5938006041
ZJA-6U,-0.5704085958
94FR-S,-0.6199086185
Q-HJ97,-0.4164750828
GM-0K7,-0.3868889668
I-NGI8,-0.5880219619
R-ZUOL,-0.6392938232
E1F-LK,-0.4525584428
Z4-QLD,-0.2838201126
QE-E1D,-0.2738679879
LK1K-5,-0.2983358824
REB-KR,-0.2711360459
Z-H2MA,-0.2729688689
L-5JCJ,-0.2589146312
B-KDOZ,-0.2544728918
4-GB14,-0.2509683895
PH-NFR,-0.2417094349
DW-N2S,-0.2137121830
W-FHWJ,-0.2352964064
X-6WC7,-0.3746655618
D-BAMJ,-0.1330845196
JKWP-U,-0.2361844774
RHE7-W,-0.0830315158
F76-8Q,-0.0602155901
O3Z5-G,-0.6473343069
4DV-1T,-0.5864907502
XS-K1O,-0.5436621961
FN-DSR,-0.3978244122
B-R5RB,-0.7081210436
7-ZT1Y,-0.3023053480
9-XN3F,-0.3494883070
AC-7LZ,-0.3014476315
LBA-SO,-0.2740895313
Y-FZ5N,-0.4133743544
E8-YS9,-0.3044363402
U79-JF,-0.5555774708
B2-UQW,-0.3719989782
U9U-TQ,-0.3452208276
6-I162,-0.4773045993
08-N7Q,-0.7160185990
Y-C4AL,-0.6867532095
CKX-RW,-0.6275157789
8X6T-8,-0.6530265482
W4E-IT,-0.5978428135
OP9L-F,-0.5825048454
J-QA7I,-0.4805166630
2O-EEW,-0.7616833539
Y-N4EF,-0.7871640706
7YSF-E,-0.3751497513
KCDX-7,-0.5791839004
O7-VJ5,-0.5687394321
FRTC-5,-0.6019108052
M-ZJWJ,-0.4731058525
R-ORB7,-0.5964126174
RU-PT9,-0.6099379918
DR-427,-0.6862135454
NI-J0B,-0.4937478523
QN-6J2,-0.7225184457
Amarr,1.0000000000
Boranai,0.8937723408
Hedion,0.9638534148
Mabnen,0.9403681570
Toshabia,0.8130267430
Irnin,0.7347463022
Kehour,0.9164770563
Martha,0.6746395780
Simbeloud,0.8560668958
Ebidan,0.8960377525
Akhragan,0.7987839346
Mikhir,0.7383552818
Bashakru,0.6445600700
Sukirah,0.6022177127
Shuria,0.4794720226
Narai,0.4684220031
Ziona,0.6295617700
Gaha,0.7393601137
Armala,0.7821631571
Murema,0.6647019280
Cailanar,0.6843236641
Ilonarav,0.7501373570
Uchat,0.6566179887
Joppaya,0.5312561841
Pelkia,0.5184443967
Raren,0.5063172670
Mazitah,0.4739923119
Hiramu,0.4931342185
Sakhti,0.4548419296
Aldali,0.4268761897
Hutian,0.5447610453
Noli,0.5535223844
Nomash,0.3954442880
Aghesi,0.7708182266
Fabin,0.7209380712
Airshaz,0.7271847957
Patzcha,0.7270146376
Charra,0.7547111336
Harva,0.79697
Thebeka,0.8737715496
Rasile,0.8694861236
Nererut,0.7647288822
Sitanan,0.7938752892
Vashkah,0.7445027475
Ardishapur Prime,0.7400229191
Gid,0.7375689860
Dakba,0.7104175138
Nifshed,0.6547265004
Shumam,0.6773697799
Milal,0.2979225383
Sobenah,0.3595898485
Bourar,0.3829606555
Rammi,0.2998897351
Arodan,0.3210996816
Rimbah,0.3249244142
Mamenkhanar,0.7038494444
Seiradih,0.5587485373
Arera,0.6460614977
Hizhara,0.5812557417
Neziel,0.4499435863
Ahala,0.5449055861
Knophtikoo,0.6933257225
Ruchy,0.3636676332
Hai,0.5052467656
Sadye,0.6030887432
Bika,0.4591591858
Arshat,0.5809035810
Jerma,0.4814457852
Miyeli,0.3767716314
Reyi,0.3181707587
Moussou,0.8205437407
Nadohman,0.7488676648
Sahdil,0.7068056945
Esteban,0.5516316956
Luromooh,0.6261416144
Nalu,0.5813248943
Jarshitsan,0.5711620660
Hadonoo,0.6012821761
Azizora,0.6230301929
Ahmak,0.6017409736
Shabura,0.6730595003
Adia,0.6665683206
Ebo,0.5230451031
Avair,0.4111128861
Rayl,0.4665438748
Asoutar,0.2734976687
Porsharrah,0.3556813666
Tastela,0.3911291482
Clarelam,0.4966115848
Isamm,0.6832403563
Ebtesham,0.7167982293
Artoun,0.7523862793
Safizon,0.8098998907
Zatsyaki,0.8818138331
Eba,0.9117854020
Bhizheba,0.9636458046
2G-VDP,-0.2069700190
9F-3CR,-0.2882243710
J7M-3W,-0.0722683660
KRPF-A,-0.0537332940
9P-870,-0.0213810850
QNXJ-M,-0.4384900580
AID-9T,-0.1296413290
PXE-RG,-0.1867798800
5J-62N,-0.3193192100
Z-DRIY,-0.4942157830
8-MXHA,-0.3301482000
LPVL-5,-0.0734574830
D3S-EA,-0.1261029160
KGT3-6,-0.4738812770
4LJ6-Q,-0.3076236760
SAH-AD,-0.2473885070
MF-PGF,-0.3762058690
L-ZJLN,-0.5072044920
G-QTSD,-0.1554152480
3G-LFX,-0.1453966330
NK-VTL,-0.0983422780
D-CR6W,-0.1483487170
BY-7PY,-0.0168038490
GN-TNT,-0.0185736280
QKCU-4,-0.0497133320
0M-24X,-0.3157810760
N06Z-Q,-0.0335501940
YX-0KH,-0.0302530410
KMH-J1,-0.4522145680
CYB-BZ,-0.3045674890
5U-3PW,-0.1286921380
89JS-J,-0.0622284330
C9R-NO,-0.1508018110
FKR-SR,-0.1232348540
1ACJ-6,-0.4798867890
BNX-AS,-0.4406106710
XB-9U2,-0.4233350520
F9-FUV,-0.7066242670
FB-MPY,-0.3888766760
RO-0PZ,-0.4589688790
JTA2-2,-0.1459565050
R-6KYM,-0.0875386680
3H58-R,-0.0313232190
RV-GA8,-0.1169877400
TP-RTO,-0.0418285730
GTY-FW,-0.1398834950
1H5-3W,-0.0394166070
QZV-X3,-0.0571120410
IS-OBW,-0.3866714140
1GH-48,-0.2909111210
IRD-HU,-0.4347281190
B-2VXB,-0.6065357350
FIZU-X,-0.5954179360
JAWX-R,-0.6938274590
Z0G-XG,-0.0668007300
ALC-JM,-0.1318202330
9QS5-C,-0.0503766180
NWX-LI,-0.2221009220
N-SFZK,-0.2425985350
2B-UUQ,-0.4632053990
I64-XB,-0.2521136170
4-QDIX,-0.6546073390
FGJP-J,-0.6635674930
89-JPE,-0.6698202750
D-IZT9,-0.6607640660
WU9-ZR,-0.6922006290
E8-432,-0.6845394260
43-1TL,-0.0682533580
O-LJOO,-0.0269988700
ZS-PNI,-0.0836880300
TZ-74M,-0.0544849770
8KE-YS,-0.0538987840
LXQ2-T,-0.0765017570
HV-EAP,-0.1969737540
3IK-7O,-0.1731514980
O-EUHA,-0.1298674580
MO-I1W,-0.0955854780
ZZ5X-M,-0.0444814390
UAV-1E,-0.2431329220
CL-IRS,-0.0275074880
QBZO-R,-0.0459664370
QHJR-E,-0.5201072680
1PF-BC,-0.7118760580
D-OJEZ,-0.7615163590
C-V6DQ,-0.8721465310
Z-FET0,-0.7683212210
EX-GBT,-0.9069631070
PX-IHN,-0.1089954430
WPV-JN,-0.0003934020
IL-H0A,-0.0130269420
CT8K-0,-0.0453860980
M9-LAN,-0.0763801040
C-4D0W,-0.0360538950
L4X-1V,-0.1003326540
M-V0PQ,-0.2490269090
DYPL-6,-0.1915349560
V-OL61,-0.1535035780
RK-Q51,-0.1434949260
F69O-M,-0.5245716000
T-IDGH,-0.7546258510
Aeddin,0.5696677272
Gulfonodi,0.4978604966
Teonusude,0.5863137228
Gelfiven,0.5597711471
Bosena,0.4004670935
Oddelulf,0.3707810098
Atlar,0.3733674800
Heild,0.3307623618
Hrokkur,0.2988826196
Hrober,0.3078231529
Aedald,0.2504577488
Muttokon,0.2071899938
Audesder,0.2647115299
Illamur,0.2823402774
Horaka,0.6190417521
Eldulf,0.5636332397
Orien,0.8047253695
Varigne,0.6401470435
Meildolf,0.2845982026
Istodard,0.2948804397
Gonheim,0.2838236258
Half,0.2410782259
Sakulda,0.3020733088
Hedaleolfarber,0.3031564963
Altbrard,0.3498685795
Fegomenko,0.5041989821
Osvetur,0.2475799000
Mimiror,0.2044927363
Skarkon,0.04777
Ennur,0.0583488141
Unertek,0.3041351272
Klingt,0.3021467524
Weld,0.3020362117
Kattegaud,0.7158626870
Kadlina,0.4199067141
Hegfunden,0.3225618189
Aeditide,0.2144909688
Egbinger,0.0345551972
MR4-MY,-0.2034175156
SR-KBB,-0.2929917223
FDZ4-A,-0.2311616152
2E-ZR5,-0.3123050886
O1-FTD,-0.4084748209
Roua,-0.2072050590
OEY-OR,-0.3547654814
M-MD31,-0.2665365572
WH-2EZ,-0.1668023878
D0-F4W,-0.0497474860
QKTR-L,-0.3853369418
YN3-E3,-0.0716111530
NBPH-N,-0.0692137969
L-HV5C,-0.0484252811
L4X-FH,-0.0766309004
B6-52M,-0.0856602349
V-MZW0,-0.0894503789
BND-16,-0.4922314018
IOO-7O,-0.5304022765
BWF-ZZ,-0.5754449671
4-CUM5,-0.4925688629
8MG-J6,-0.6049913330
RLSI-V,-0.5340886985
39-DGG,-0.3554971679
SV-K8J,-0.3519467635
6RQ9-A,-0.4012994236
K42-IE,-0.4463797798
VSJ-PP,-0.3925665103
3USX-F,-0.3354413806
9-KWXC,-0.3250515629
NQ-9IH,-0.2078996492
KR-V6G,-0.2041480855
AP9-LV,-0.2547864386
0-GZX9,-0.3027248091
2H-TSE,-0.2874845432
4NGK-F,-0.2269509668
O-VWPB,-0.4059163066
LX-ZOJ,-0.4504539721
6L78-1,-0.3956681062
04-LQM,-0.6401716125
4VY-Y1,-0.3699936029
LU-HQS,-0.4165628228
U-L4KS,-0.4790625514
K25-XD,-0.5871875736
6YC-TU,-0.3653952413
Y8R-XZ,-0.5163730104
P-E9GN,-0.3922965165
HJO-84,-0.3539856288
4D9-66,-0.4214368275
L-TOFR,-0.7265550709
Q-TBHW,-0.7837185218
9P4O-F,-1.0000000000
UBX-CC,-0.0619933694
TJM-JJ,-0.0474549973
EOA-ZC,-0.0707319573
G-73MR,-0.0267586328
E-91FV,-0.0158123580
AD-5B8,-0.0312653266
QP0K-B,-0.0330191983
54-MF6,-0.0164407390
D-I9HJ,-0.3050861868
P-6I0B,-0.3663151763
CFYY-J,-0.2132508205
8-KZXQ,-0.1712925125
HKYW-T,-0.0453794316
3SFU-S,-0.0689559219
VJ-NQP,-0.0318128319
U6D-9A,-0.0255318781
Atioth,-0.0184705740
PYY3-5,-0.2440464342
RFGW-V,-0.0847706284
N-HK93,-0.2099593172
LR-2XT,-0.1159603107
TZL-WT,-0.1643654442
4K0N-J,-0.1282184101
B-F1MI,-0.0906657603
W-3BSU,-0.0901849535
BE-UUN,-0.1246978958
O2O-2X,-0.4250000920
JE1-36,-0.5233375392
5F-YRA,-0.4325477150
TDE4-H,-0.5844419043
UER-TH,-0.7311913094
UG-UWZ,-0.9585401402
Hulm,1.0000000000
Osoggur,0.5315682895
Abudban,0.7324477246
Trytedald,0.8796585037
Odatrik,0.8161785482
Rens,0.8945818659
Ameinaka,0.9874232053
Alakgur,0.5588356980
Dammalin,0.4787558024
Bosboger,0.3245818047
Olfeim,0.4386842563
Lulm,0.3439738311
Gulmorogod,0.3767940377
Edmalbrurdus,0.9892302430
Kronsur,0.8822452594
Dumkirinur,0.7066156347
Sist,0.8080591711
Obrolber,0.5671822530
Austraka,0.7557105181
Ivar,0.9562109187
Meirakulf,0.8820667160
Frarn,0.8389709131
Illinfrik,0.8463597846
Balginia,0.8176566852
Gyng,0.7981429700
Avesber,0.7531836568
Gerek,0.7322521435
Tongofur,0.5830689955
Gerbold,0.8225658037
Rokofur,0.6180885586
Ebasgerdur,0.7743818732
Ebodold,0.4446315496
Amamake,0.4387612481
Vard,0.3790959384
Siseide,0.3383511027
Lantorn,0.3394859739
Dal,0.4113595890
Auga,0.3854838206
Eystur,0.9492318218
Pator,1.0000000000
Lustrevik,0.9462634160
Isendeldik,0.8088554804
Ammold,1.0000000000
Emolgranlan,0.5302433793
Offugen,0.6498344033
Roniko,0.5936446035
Aralgrund,0.3215589228
Eddar,0.5870635666
Bogelek,0.3663701066
Wiskeber,0.4044361461
Eifer,0.4445251160
Gusandall,0.3765845900
Atgur,0.4830198835
Endrulf,0.6146114957
Ingunn,0.2767956635
Gultratren,0.3092756572
Auren,0.4179127360
Trer,0.7126651189
Egmur,0.6555052799
Javrendei,0.8786523857
Appen,0.8213292954
Klir,0.7569423837
Jorus,0.7269804281
Onga,0.9535137576
Osaumuni,0.9148675405
Magiko,0.9383020253
Oremmulf,0.8971066704
Hurjafren,0.8769288509
Vullat,0.9713626112
Hrondedir,0.3174235582
Sotrenzur,0.2759699790
Hrondmund,0.3588038997
Bundindus,0.4286851197
Otraren,0.4751092314
Hedgiviter,0.4156733445
Katugumur,0.1712913982
1-7KWU,-0.4045042698
3-UCBF,-0.4714811804
N-CREL,-0.4494580187
TM-0P2,-0.3775422989
4OIV-X,-0.2584844281
Y-JKJ8,-0.2106687216
AFJ-NB,-0.1560387236
H-64KI,-0.1637618647
9I-SRF,-0.2058178699
9-IIBL,-0.0992344299
5GQ-S9,-0.0636063106
YALR-F,-0.3041907931
68FT-6,-0.2133778615
IV-UNR,-0.4436635527
IRE-98,-0.2567314812
HOHF-B,-0.1384120555
Y-6B0E,-0.2484879895
F-3H2P,-0.3850086295
DY-40Z,-0.2544582675
XWY-YM,-0.2490042461
M-9V5D,-0.2741486543
O2-39S,-0.2742445803
M-VEJZ,-0.3674733997
LJK-T0,-0.2878796479
E7VE-V,-0.1308276362
NUG-OF,-0.1599092140
L6BY-P,-0.1675743991
U3SQ-X,-0.1221764108
01TG-J,-0.1510746483
UK-SHL,-0.2520182617
A1BK-A,-0.0480780563
N-7ECY,-0.3987141935
4-MPSJ,-0.4568427172
TWJ-AW,-0.5797776964
PZMA-E,-0.4572504838
442-CS,-0.7117596202
Z-N9IP,-0.8000833137
9ZFH-Z,-0.6608910695
6E-MOW,-0.3422659296
GBT4-J,-0.3815969024
GZ1-A1,-0.4642934091
X-0CKQ,-0.4035375505
6B-GKA,-0.5144294876
LHGA-W,-0.4743229333
4RS-L1,-0.3925945074
D-L4H0,-0.0665238615
GU-9F4,-0.0591627031
FG-1GH,-0.0851679472
WFYM-0,-0.1110155847
FR-B1H,-0.1058797794
DDI-B7,-0.1309223353
Pettinck,0.8177613595
Du Annes,0.6478139505
Balle,0.4608890986
Decon,0.3837788613
Grinacanne,0.8480630017
Metserel,0.6882390795
Sharuveil,0.3953240351
Adreland,0.8725015367
Erme,0.7981555918
Aufay,0.5231203784
Iyen-Oursta,0.7795753999
Faurent,0.5365041944
Ambeke,0.5005549070
Carrou,0.4405891678
Direrie,0.5015194705
Ignoitton,0.4387547559
Ardene,0.5517798187
Boillair,0.5232297989
Ney,0.4567548925
Fasse,0.4257427311
Ala,0.45377
Gratesier,0.4351026448
Schoorasana,0.4480995304
Vylade,0.7962889720
Auvergne,0.8924607774
Aunia,0.8414100129
Agrallarier,0.8502835156
Dodixie,0.8684067016
Eglennaert,0.8241636884
Botane,0.8754400954
Pulin,0.5419477414
Foves,0.6303766267
Alles,0.7759656751
Misneden,0.5469159432
Basgerin,0.3786781802
Chelien,0.6937133455
Trosquesere,0.8714566259
Ansone,0.7439377615
Dunraelare,0.6541501748
Nausschie,0.7873079523
Inghenges,0.7157557791
Estene,0.7663115516
Gallareue,0.7507934794
Stayme,0.5829538103
Parchanier,0.6352463815
Fluekele,0.5616500075
Alsottobier,0.5081347348
Jolia,0.5077742684
Augnais,0.5398107911
Deltole,0.5404728013
Colelie,0.5123888281
Barmalie,0.4764906054
Audaerne,0.4659398335
Dodenvale,0.7066095388
Olettiers,0.4347611647
Artisine,0.4972669791
Chainelant,0.8528647208
Sileperer,0.6174616536
Bamiette,0.4987727999
Crielere,0.3984496310
Jel,0.6071689588
Egghelende,0.4492676854
Odette,0.4830160018
Ation,0.5811452544
Stegette,0.4531728391
Ravarin,0.3723187368
Aliette,0.3712827225
Brapelille,0.6724661866
Bawilan,0.5391675134
Atier,0.6266954431
Archee,0.44536
Brybier,0.5808395487
Adrallezoen,0.4789321861
Croleur,0.5737670695
Doussivitte,0.7619204116
Unel,0.8905152453
Claysson,0.9376874435
Auberulle,0.8344098489
Adiere,0.7649834529
Stetille,0.9063288333
Alillere,0.8478275473
Abenync,0.7079211997
Pozirblant,0.7425944545
Bourynes,1.0000000000
Aurcel,0.5494501783
Aymaerne,0.9029788368
Rancer,0.3646606895
Miroitem,0.3051924399
Thelan,0.2269928236
Rorsins,0.1252039702
Lamadent,0.3411732458
Otou,0.3336029007
Assiettes,0.6425553625
Goinard,0.3423494247
Raeghoscon,0.3664026679
Allipes,0.1628292086
Lermireve,0.2705772254
Aetree,0.1783560696
Esmes,0.1056885533
Vittenyn,0.9035504668
Mirilene,0.7796912639
Pucherie,0.8267369867
Fricoure,0.8092487953
Caretyn,0.8231234347
Ainaille,0.8452935082
Konola,0.66572
Inoue,0.5708567339
Isaziwa,0.7208140236
Eitu,0.5380359349
Horkkisen,0.4384250659
Erila,0.4487059398
Ohvosamon,0.7300936035
Auviken,0.8196477984
Saikanen,0.8712233967
Oijamon,0.8166387669
Kakki,0.8397002550
Jeras,0.5713400139
Kausaaja,0.7407051069
Oiniken,0.7185566670
Kaimon,0.6860520099
Ahynada,0.8035481992
Aikoro,0.7714352004
Alikara,0.7112933852
Usi,0.5437586967
Ishomilken,0.3746381988
Nikkishina,0.3707768264
Hasama,0.2714402449
Uuna,0.3835015677
Manjonakko,0.3347173714
Kassigainen,0.9158523140
Yashunen,0.9512300146
Tennen,0.9190298192
Hatakani,0.9410608657
Sivala,0.5505319070
Iivinen,0.7371076853
Kubinen,0.4160241415
Uedama,0.5054403218
Enderailen,0.4487847602
Tunudan,0.41438
Kulelen,0.4753689379
Rairomon,0.6293596011
Hogimo,0.5574451863
Huttaken,0.5727129041
Paara,0.7785352333
Annaro,0.8074703590
Isutaka,0.8345176388
Tasabeshi,0.8308547958
Ono,0.7944237869
Muvolailen,0.7080867245
Halaima,0.6589382757
Kamio,0.7411492715
Sankkasen,0.6682383689
Tintoh,0.8133148965
Santola,0.8299976986
Ikao,0.6022130886
Waira,0.5346838454
Inaro,0.8369775721
Kaaputenen,0.7791685585
Waskisen,0.6855884918
Sirppala,0.8832270224
Irjunen,0.5202672531
Inari,0.4624967011
Yria,0.5012201845
Oshaima,0.4531283779
Hysera,0.3971828496
Kaunokka,0.48941
Venilen,0.6118220667
Oisio,0.5335753726
Haatomo,0.6092655012
Suroken,0.7291611392
Kusomonmon,0.8472999538
Juunigaishi,0.6213217815
Isikesu,0.6700421255
Anttiri,0.7127556255
Hasmijaala,0.3358288959
Nagamanen,0.3047258977
Oto,0.3980902825
Sujarento,0.3111356900
Eranakko,0.3240325657
Onatoh,0.2964249822
Tannolen,0.3036259363
Tama,0.2825556883
Uotila,0.5741027392
Isenairos,0.8039990995
Saila,0.8934569984
Aramachi,0.4897885840
Oichiya,0.8476644632
Motsu,0.8727943059
N-JK02,-0.1759286520
JT2I-7,-0.1197434210
XTJ-5Q,-0.1695833240
1-KCSA,-0.1835640090
UJXC-B,-0.1432777790
UDVW-O,-0.0790619250
F48K-D,-0.2154791730
FBH-JN,-0.5135671550
BVRQ-O,-0.5245775390
QX-4HO,-0.6628443300
LS3-HP,-0.6662456580
SH6X-F,-0.4024024610
6V-D0E,-0.5118441520
SG-3HY,-0.2709552690
AU2V-J,-0.1974459640
SY-0AM,-0.1571516530
A-YB15,-0.5902941490
QZX-L9,-0.1845146280
D-6PKO,-0.1255411970
RAI-0E,-0.1169363390
MN9P-A,-0.1018734080
TA9T-P,-0.1489929770
L-TLFU,-0.0463008970
BM-VYZ,-0.0543364490
Q-GICU,-0.1373530600
EPCD-D,-0.0127148490
0S1-GI,-0.3012131180
L-GY1B,-0.1785059000
74-DRC,-0.1363194480
LE-67X,-0.1991861470
B1UE-J,-0.4581011790
O31W-6,-0.4640691710
M3-H2Y,-0.2999049710
G-KCFT,-0.3092416860
WNM-V0,-0.4638421490
6FS-CZ,-0.4943496780
HPV-RJ,-0.7579765060
H7S-5I,-0.3868326820
C3J0-O,-0.4260932130
GSO-SR,-0.1391266240
B3ZU-H,-0.2837118130
G4-QU6,-0.2052044140
V2-GZS,-0.4196308210
HD-HOZ,-0.8480550850
42G-OB,-0.8554776860
LEM-I1,-0.8997783060
1S-SU1,-1.0000000000
ND-GL4,-0.7581055810
9-0QB7,-0.3968196510
M-75WN,-0.4990425230
PNFW-O,-0.5397600910
HVGR-R,-0.6018677620
K76A-3,-0.8213220300
K95-9I,-0.6469429810
R1O-GN,-0.1257154200
GQ-7SP,-0.0612784520
BGMZ-0,-0.0693887320
I2D3-5,-0.1768155060
FZX-PU,-0.1336474740
O9K-FT,-0.0281397840
RQOO-U,-0.4064375300
FB5U-I,-0.3158783060
BZ-BCK,-0.6847835870
5-VFC6,-0.4122400530
O5-YNW,-0.9462306460
86L-9F,-0.9553977940
IUU3-L,-0.9856657600
J-OAH2,-0.7823401280
S-LHPJ,-1.0000000000
4U90-Z,-0.1012806319
T-945F,-0.0877350308
FO8M-2,-0.1031399305
AD-CBT,-0.1698150111
QPO-WI,-0.1368961912
R8S-1K,-0.0574612350
94-H3F,-0.2221263010
CU9-T0,-0.4288922526
XCF-8N,-0.4492638308
FMB-JP,-0.5845035798
0P-F3K,-0.5663456203
K5F-Z2,-0.6850054261
TXME-A,-0.8090034641
YA0-XJ,-0.8200978447
2-KF56,-0.8280587555
VFK-IV,-0.8492440964
2R-CRW,-0.8775482107
CCP-US,-0.9398312500
II-5O9,-0.6931236034
I30-3A,-0.8459502246
2O9G-D,-0.8114145531
NC-N3F,-0.6868078149
JU-OWQ,-0.8150480434
S-DN5M,-0.8527839476
MXX5-9,-0.7699396698
ZZZR-5,-0.7508262024
C7Y-7Z,-0.6777685545
X-Z4DA,-0.4233775093
3OAT-Q,-0.3524511715
N-TFXK,-0.4774806104
33RB-O,-0.2791384001
DKUK-G,-0.3608021678
3QE-9Q,-0.7726493224
E-FIC0,-0.7328062122
ZOYW-O,-0.8172330097
